----- Base data -----
Date,SP500,RFR,VOL,Returns
2019-01-17,2635.96,0.02355,0.18059999999999998,2019-02-15,2640.8933688682973,2590.0,31.420755972860434,31.420755972860434,-0.25893039030591747
2019-01-18,2670.71,0.02348,0.17800000000000002,2019-02-15,2675.5215338955104,2675.0,52.239522733581225,19.813198083586144,-0.36942325319289837
2019-01-22,2632.8999,0.023450000000000002,0.20800000000000002,2019-02-15,2636.9599637159295,2675.0,77.4141949657178,77.4141949657178,0.4819085419391378
2019-01-23,2638.7,0.023530000000000002,0.1952,2019-02-15,2642.6126530757083,2675.0,69.6402369722839,69.6402369722839,-0.1004203169312361
2019-01-24,2642.3301,0.02305,0.1889,2019-02-15,2646.001164138648,2675.0,64.96454380899536,64.96454380899536,-0.06714068427351016
2019-01-25,2664.76,0.02328,0.17420000000000002,2019-02-15,2668.3291173421503,2675.0,47.867545774709924,47.867545774709924,-0.2631742952671683
2019-01-28,2643.8501,0.023330000000000004,0.1887,2019-02-28,2649.090362943576,2650.0,58.44121616466896,59.85739468229599,0.25047970840236244
2019-01-29,2640.0,0.023650000000000004,0.1913,2019-02-28,2645.1331975695743,2650.0,60.249385456043456,60.249385456043456,0.030939966859684143
2019-01-30,2681.05,0.023650000000000004,0.1766,2019-02-28,2686.0890845441895,2650.0,36.791160378480754,36.791160378480754,-0.38935210541985155
2019-01-31,2704.1001,0.0234,0.16570000000000001,2019-02-28,2708.955175791445,2650.0,25.047852629266572,25.047852629266572,-0.31918829491670164
2019-02-01,2706.53,0.0234,0.16140000000000002,2019-02-28,2711.2157370337763,2650.0,22.49119771467872,22.49119771467872,-0.10207082229478581
2019-02-04,2724.8701,0.02335,0.1573,2019-02-28,2729.054054136079,2650.0,14.721480785557787,14.721480785557787,-0.34545589913382346
2019-02-05,2737.7,0.023650000000000004,0.1557,2019-02-28,2741.780167948636,2740.0,41.7735829252033,11.124597598961884,-0.24432889863393037
2019-02-06,2731.6101,0.023650000000000004,0.15380000000000002,2019-02-28,2735.504061693792,2740.0,43.44911416591867,43.44911416591867,0.04010982835050214
2019-02-07,2706.05,0.02355,0.1637,2019-02-28,2709.7164844705017,2740.0,59.42666737545824,59.42666737545824,0.36773024067938986
2019-02-08,2707.8799,0.023650000000000004,0.1572,2019-02-28,2711.3888853213234,2740.0,55.848223388473116,55.848223388473116,-0.06021613099009038
2019-02-11,2709.8,0.02375,0.1597,2019-03-15,2715.4443315596777,2715.0,50.87098189317021,52.576053373406694,-0.05859040478880817
2019-02-12,2744.73,0.023780000000000003,0.1543,2019-03-15,2750.2752520145154,2715.0,33.30271740552553,33.30271740552553,-0.3453494277845528
2019-02-13,2753.03,0.02373,0.1565,2019-03-15,2758.4010972704154,2715.0,30.233771763986056,30.233771763986056,-0.09215300974299123
2019-02-14,2745.73,0.02373,0.16219999999999998,2019-03-15,2750.9081250369973,2715.0,33.853002643191985,33.853002643191985,0.1197082159466818
2019-02-15,2775.6001,0.023700000000000002,0.1491,2019-03-15,2780.6474988944433,2715.0,19.763709892120573,19.763709892120573,-0.4161903420967251
2019-02-19,2779.76,0.02373,0.14880000000000002,2019-03-15,2784.097751710808,2715.0,16.027867015583865,16.027867015583865,-0.1890253852605942
2019-02-20,2784.7,0.02383,0.1402,2019-03-15,2788.8818259955933,2715.0,12.392530062638798,12.392530062638798,-0.2268135210636847
2019-02-21,2774.8799,0.02395,0.1446,2019-03-15,2778.885757107817,2715.0,14.987754324373327,14.987754324373327,0.2094184358332647
2019-02-22,2792.6699,0.02393,0.1351,2019-03-15,2796.514845334706,2795.0,35.328365513538984,8.737357179265985,-0.41703360022007063
2019-02-25,2796.1101,0.02393,0.1485,2019-03-29,2801.9783966145988,2800.0,48.02893512417131,34.582460766779604,-0.02111348022804871
