Date,SP500,RFR,VOL,Expiration,F,Exercise,Price,PreviousPrice,Returns
2017-04-24,2374.1499,0.0077,0.1084,2017-05-19,2375.401492911666,2360.0,19.777486849832258,19.777486849832258,-0.5422230759888507
2017-04-25,2388.6101,0.00808,0.1076,2017-05-19,2389.8786071982654,2360.0,13.85735161441005,13.85735161441005,-0.29933708364328504
2017-04-26,2387.45,0.00803,0.1085,2017-05-19,2388.657528104819,2360.0,13.946434564261722,13.946434564261722,0.006428569638013304
2017-04-27,2388.77,0.007850000000000001,0.1036,2017-05-19,2389.899741613965,2360.0,12.028044840047869,12.028044840047869,-0.1375541336658046
2017-04-28,2384.2,0.0078000000000000005,0.1082,2017-05-19,2385.269458020712,2360.0,13.95619386724752,13.95619386724752,0.16030444289497492
2017-05-01,2388.3301,0.007850000000000001,0.1011,2017-05-31,2389.87050548064,2390.0,27.67165511836265,9.755215815978431,-0.3010117293603932
2017-05-02,2391.1699,0.00843,0.1059,2017-05-31,2392.770899265619,2390.0,27.084982914992224,27.084982914992224,-0.02120119670691889
2017-05-03,2388.1299,0.00848,0.1068,2017-05-31,2389.6828689581253,2390.0,28.331945063518788,28.331945063518788,0.04603887521141248
2017-05-04,2389.52,0.00855,0.10460000000000001,2017-05-31,2391.030732511791,2390.0,26.59192114217967,26.59192114217967,-0.06141561821604802
2017-05-05,2399.29,0.00868,0.1057,2017-05-31,2400.7729269909646,2390.0,21.89064134542855,21.89064134542855,-0.1767935370902567
2017-05-08,2399.3799,0.0087,0.0977,2017-05-31,2400.694745876272,2390.0,18.457687848391174,18.457687848391174,-0.15682288348094853
2017-05-09,2396.9199,0.0089,0.09960000000000001,2017-05-31,2398.205164154794,2390.0,19.462339116159455,19.462339116159455,0.05442996306039749
2017-05-10,2399.6299,0.00875,0.10210000000000001,2017-05-31,2400.8374097187634,2390.0,18.365270403076806,18.365270403076806,-0.056368800612037306
2017-05-11,2394.4399,0.0086,0.106,2017-05-31,2395.5677320294094,2390.0,20.987430441539118,20.987430441539118,0.14277818844545886
2017-05-12,2390.8999,0.00855,0.10400000000000001,2017-06-16,2392.8595713781415,2395.0,31.80103767990522,21.64730124529933,0.03144123839258439
2017-05-15,2402.3201,0.00863,0.1042,2017-06-16,2404.137144722066,2395.0,25.160996662443722,25.160996662443722,-0.2087995078744641
2017-05-16,2400.6699,0.0089,0.10650000000000001,2017-06-16,2402.483986371305,2395.0,26.078363086786112,26.078363086786112,0.03645986034057569
2017-05-17,2357.03,0.00875,0.1559,2017-06-16,2358.7245729255465,2395.0,62.903104348378065,62.903104348378065,1.4120802421165393
2017-05-18,2365.72,0.00893,0.1466,2017-06-16,2367.3979404540587,2395.0,54.53550942351808,54.53550942351808,-0.13302356078513222
2017-05-19,2381.73,0.00888,0.1204,2017-06-16,2383.3518890008595,2395.0,37.90968355920859,37.90968355920859,-0.3048623922295244
2017-05-22,2394.02,0.00878,0.1093,2017-06-16,2395.4591384520886,2395.0,27.07833842331206,27.07833842331206,-0.28571446973382864
2017-05-23,2398.4199,0.009130000000000001,0.1072,2017-06-16,2399.859186628239,2395.0,23.9088548859836,23.9088548859836,-0.11704867144284659
2017-05-24,2404.3899,0.00905,0.1002,2017-06-16,2405.7605129792805,2395.0,19.06821914287616,19.06821914287616,-0.20246204873430507
2017-05-25,2415.0701,0.009080000000000001,0.0999,2017-06-16,2416.39129466686,2395.0,14.357134840988806,14.357134840988806,-0.24706472411438607
2017-05-26,2415.8201,0.0091,0.0981,2017-06-16,2417.084395726304,2395.0,13.226313298283344,13.226313298283344,-0.07876373351854515
2017-05-30,2412.9099,0.0091,0.1038,2017-06-30,2414.7742252895887,2415.0,29.2226583650438,13.3231145190789,0.007318836217808267
2017-05-31,2411.8,0.0095,0.1041,2017-06-30,2413.682631732055,2415.0,29.375404976090067,29.375404976090067,0.005226992326919255
2017-06-01,2430.0601,0.00948,0.0989,2017-06-30,2431.889870325443,2415.0,19.320601083215138,19.320601083215138,-0.3422864774480209
2017-06-02,2439.0701,0.00953,0.0975,2017-06-30,2440.8526578792553,2415.0,15.217427423268305,15.217427423268305,-0.2123729816828257
2017-06-05,2436.1001,0.00948,0.10070000000000001,2017-06-30,2437.68132677292,2415.0,15.73846673389778,15.73846673389778,0.03423964485828779
2017-06-06,2429.3301,0.00958,0.1045,2017-06-30,2430.8598122898484,2415.0,18.719415639933345,18.719415639933345,0.18940529318622534
2017-06-07,2433.1399,0.00973,0.1039,2017-06-30,2434.631150443942,2415.0,16.60132014859687,16.60132014859687,-0.113149658732831
2017-06-08,2433.79,0.00973,0.10160000000000001,2017-06-30,2435.2167755791215,2415.0,15.34180426142916,15.34180426142916,-0.07586841744475126
2017-06-09,2431.77,0.0098,0.107,2017-06-30,2433.1405661437707,2415.0,16.779060895065527,16.779060895065527,0.09368237328185547
2017-06-12,2429.3899,0.00973,0.11460000000000001,2017-07-21,2431.9151830580954,2430.0,35.32853973126771,17.58169341363589,0.04783536597131044
2017-06-13,2440.3501,0.00983,0.1042,2017-07-21,2442.8471148236017,2430.0,26.617190274855147,26.617190274855147,-0.24658107928255357
2017-06-14,2437.9199,0.00983,0.10640000000000001,2017-07-21,2440.348750026131,2430.0,27.954237922125003,27.954237922125003,0.0502324863542396
2017-06-15,2432.46,0.00993,0.109,2017-07-21,2434.841879448284,2430.0,30.810563891418496,30.810563891418496,0.10217863843223518
2017-06-16,2433.1499,0.00985,0.1038,2017-07-21,2435.4475712575017,2430.0,28.508164563430455,28.508164563430455,-0.07472759460365852
2017-06-19,2453.46,0.00985,0.1037,2017-07-21,2455.5781776010303,2430.0,18.829741994491428,18.829741994491428,-0.33949651677520687
2017-06-20,2437.03,0.00993,0.1086,2017-07-21,2439.084776622643,2430.0,26.376165745886283,26.376165745886283,0.40077148978475274
2017-06-21,2435.6101,0.00968,0.1075,2017-07-21,2437.5473550998117,2430.0,26.268929331512936,26.268929331512936,-0.004065655918547129
2017-06-22,2434.5,0.009330000000000001,0.1048,2017-07-21,2436.3040977473793,2430.0,25.602690919718043,25.602690919718043,-0.025362221786315975
2017-06-23,2438.3,0.009330000000000001,0.1002,2017-07-21,2440.044584099687,2430.0,22.20865441669025,22.20865441669025,-0.13256561639049658
2017-06-26,2439.0701,0.009330000000000001,0.099,2017-07-21,2440.6281966310858,2430.0,20.19238260960219,20.19238260960219,-0.09078766183928688
2017-06-27,2419.3799,0.0099,0.1106,2017-07-21,2420.9542509290964,2430.0,32.1709889291908,32.1709889291908,0.5932240167582976
2017-06-28,2440.6899,0.00985,0.1003,2017-07-21,2442.2042321426025,2430.0,18.829532555404967,18.829532555404967,-0.41470457756678636
2017-06-29,2419.7,0.010029999999999999,0.1144,2017-07-21,2421.162265071762,2430.0,31.79584417410365,31.79584417410365,0.6886156934881922
2017-06-30,2423.4099,0.00993,0.1118,2017-07-21,2424.7938779690057,2430.0,28.62911556518543,28.62911556518543,-0.09959567645313161
2017-07-03,2429.01,0.01,0.11220000000000001,2017-07-31,2430.8727886573356,2430.0,29.66277651064661,24.031316032006316,-0.16059872763831684
2017-07-05,2432.54,0.0102,0.1107,2017-07-31,2434.3068552078003,2430.0,26.535369929319586,26.535369929319586,-0.10543202455119227
2017-07-06,2409.75,0.01008,0.12539999999999998,2017-07-31,2411.413152725932,2430.0,41.80968863177918,41.80968863177918,0.5756210952831913
2017-07-07,2425.1799,0.01008,0.1119,2017-07-31,2426.786727821617,2430.0,29.40455437921696,29.40455437921696,-0.29670477486247493
2017-07-10,2427.4299,0.010129999999999998,0.11109999999999999,2017-07-31,2428.8441027918016,2430.0,26.38506242368976,26.38506242368976,-0.10268790054037924
2017-07-11,2425.53,0.010329999999999999,0.10890000000000001,2017-07-31,2426.902364818401,2430.0,26.252289831552844,26.252289831552844,-0.005032112109680131
2017-07-12,2443.25,0.01023,0.10300000000000001,2017-08-18,2445.7832618950683,2445.0,31.55743712305093,16.291101248485575,-0.37944075152998025
2017-07-13,2447.8301,0.010129999999999998,0.099,2017-08-18,2450.275330581842,2445.0,27.755607814654013,27.755607814654013,-0.1204733227724597
2017-07-14,2459.27,0.01008,0.0951,2017-08-18,2461.646590332771,2445.0,21.22976236554109,21.22976236554109,-0.23511808830457315
2017-07-17,2459.1399,0.0102,0.09820000000000001,2017-08-18,2461.338454453133,2445.0,21.000939298814842,21.000939298814842,-0.01077840923446527
2017-07-18,2460.6101,0.010400000000000001,0.0989,2017-08-18,2462.782997784622,2445.0,20.183505522752625,20.183505522752625,-0.038923676909458416
2017-07-19,2473.8301,0.01085,0.09789999999999999,2017-08-18,2476.035686867891,2445.0,14.746338193255383,14.746338193255383,-0.2693866693953628
2017-07-20,2473.45,0.01113,0.0958,2017-08-18,2475.6367441813345,2445.0,13.933811080225723,13.933811080225723,-0.055100263019960405
2017-07-21,2472.54,0.01138,0.0936,2017-08-18,2474.697957293271,2445.0,13.281253515626872,13.281253515626872,-0.04683266917009765
2017-07-24,2469.9099,0.0115,0.0943,2017-08-18,2471.8548107200227,2445.0,13.09190417264324,13.09190417264324,-0.014256887933118856
2017-07-25,2477.1299,0.011430000000000001,0.0943,2017-08-18,2478.9910403592767,2445.0,10.50852792464093,10.50852792464093,-0.19732624177012514
2017-07-26,2477.8301,0.01095,0.096,2017-08-18,2479.5392217169165,2445.0,10.288438362158672,10.288438362158672,-0.02094390042645089
2017-07-27,2475.4199,0.010780000000000001,0.1011,2017-08-18,2477.027733592769,2445.0,11.614607677313643,11.614607677313643,0.12889899015507345
2017-07-28,2472.1001,0.01053,0.10289999999999999,2017-08-18,2473.5972143240406,2445.0,12.54025542251054,12.54025542251054,0.07969685855209119
2017-07-31,2470.3,0.01053,0.1026,2017-08-31,2472.508735041732,2475.0,30.732282173845988,11.510737219886664,-0.08209706803705352
2017-08-01,2476.3501,0.01058,0.1009,2017-08-31,2478.5029682613267,2475.0,26.830921028795274,26.830921028795274,-0.12694667851159058
2017-08-02,2477.5701,0.0105,0.1028,2017-08-31,2479.6364508655897,2475.0,26.346386679477064,26.346386679477064,-0.01805880419826822
2017-08-03,2472.1599,0.01058,0.10439999999999999,2017-08-31,2474.1657856136635,2475.0,28.9308019713219,28.9308019713219,0.09809372811862693
2017-08-04,2476.8301,0.01053,0.1003,2017-08-31,2478.7588110364923,2475.0,25.088449294984912,25.088449294984912,-0.13281182734394226
2017-08-07,2480.9099,0.010329999999999999,0.0993,2017-08-31,2482.5944338086133,2475.0,21.541177773889103,21.541177773889103,-0.14139062480058884
2017-08-08,2474.9199,0.0103,0.10960000000000002,2017-08-31,2476.5256459393727,2475.0,26.39031295750806,26.39031295750806,0.22511003040403765
2017-08-09,2474.02,0.010249999999999999,0.11109999999999999,2017-08-31,2475.5478953113493,2475.0,26.635146676616614,26.635146676616614,0.009277408703063594
2017-08-10,2438.21,0.01018,0.1604,2017-08-31,2439.637496520242,2475.0,57.9577248633866,57.9577248633866,1.1759866978419358
2017-08-11,2441.3201,0.010129999999999998,0.1551,2017-08-31,2442.674647995309,2475.0,54.042576193385,54.042576193385,-0.06755180054479493
2017-08-14,2465.8401,0.010029999999999999,0.1233,2017-09-15,2468.0078861022844,2470.0,36.91839506117503,30.40617954647837,-0.4373662084932177
2017-08-15,2464.6101,0.01008,0.1204,2017-09-15,2466.7195343465482,2470.0,36.172957568061975,36.172957568061975,-0.02019149239499285
2017-08-16,2468.1101,0.00985,0.1174,2017-09-15,2470.1076951798514,2470.0,33.07292986565699,33.07292986565699,-0.0857001448270317
2017-08-17,2430.01,0.00978,0.1555,2017-09-15,2431.8976580159874,2470.0,64.50855946741763,64.50855946741763,0.9504942479983747
2017-08-18,2425.55,0.00988,0.1426,2017-09-15,2427.3878051337906,2470.0,63.51154652118112,63.51154652118112,-0.015455514035158213
2017-08-21,2428.3701,0.00965,0.1319,2017-09-15,2429.974584069021,2470.0,57.411589209070826,57.411589209070826,-0.09604485556143638
2017-08-22,2452.51,0.00995,0.1135,2017-09-15,2454.113972296848,2470.0,37.194362544835485,37.194362544835485,-0.352145393338826
2017-08-23,2444.04,0.0098,0.1225,2017-09-15,2445.5487108288085,2470.0,43.90297030813463,43.90297030813463,0.18036625188057287
2017-08-24,2438.97,0.009980000000000001,0.1223,2017-09-15,2440.436560536853,2470.0,46.486582066483834,46.486582066483834,0.05884822234614262
2017-08-25,2443.05,0.00995,0.1128,2017-09-15,2444.4480050380575,2470.0,41.20143018646013,41.20143018646013,-0.11369198691495586
2017-08-28,2444.24,0.01005,0.11320000000000001,2017-09-29,2446.3930835017663,2445.0,31.97029817005773,38.815162786658675,-0.05791710115406734
2017-08-29,2446.3,0.0101,0.11699999999999999,2017-09-29,2448.3979189932807,2445.0,31.570683039588857,31.570683039588857,-0.012499574709726624
2017-08-30,2457.5901,0.009980000000000001,0.11220000000000001,2017-09-29,2459.6054432761425,2445.0,24.67251759897931,24.67251759897931,-0.21849908764911474
2017-08-31,2471.6499,0.00978,0.1059,2017-09-29,2473.5699043400846,2445.0,17.167920401644437,17.167920401644437,-0.3041682782159748
2017-09-01,2476.55,0.00985,0.10130000000000002,2017-09-29,2478.4207472514163,2445.0,13.988043840546538,13.988043840546538,-0.18522200049304238
2017-09-05,2457.8501,0.00983,0.1223,2017-09-29,2459.4381720175247,2445.0,23.972880485835503,23.972880485835503,0.7138122212876077
2017-09-06,2465.54,0.01038,0.11630000000000001,2017-09-29,2467.1520887985657,2445.0,18.860969127077396,18.860969127077396,-0.21323726040258306
2017-09-07,2465.1001,0.01023,0.1155,2017-09-29,2466.6195151697084,2445.0,18.278295226837486,18.278295226837486,-0.03089310503156506
2017-09-08,2461.4299,0.0102,0.12119999999999999,2017-09-29,2462.8738231037078,2445.0,20.38951565204661,20.38951565204661,0.11550423050992631
2017-09-11,2488.1101,0.0102,0.1073,2017-10-20,2490.821419319103,2490.0,34.386747185960985,7.639314461488766,-0.6253312441621455
2017-09-12,2496.48,0.01018,0.1058,2017-10-20,2499.125448091577,2490.0,29.560711821130326,29.560711821130326,-0.14034579481251352
2017-09-13,2498.3701,0.01018,0.105,2017-10-20,2500.9478452845906,2490.0,28.052219600102035,28.052219600102035,-0.051030307732644165
2017-09-14,2495.6201,0.010280000000000001,0.10439999999999999,2017-10-20,2498.150003191898,2490.0,28.66830910167596,28.66830910167596,0.02196223722602264
2017-09-15,2500.23,0.0101,0.1017,2017-10-20,2502.6509695889154,2490.0,25.406345143447652,25.406345143447652,-0.11378292129679923
2017-09-18,2503.8701,0.01,0.1015,2017-10-20,2506.064732503566,2490.0,22.570132928726252,22.570132928726252,-0.11163401105935378
2017-09-19,2506.6499,0.01018,0.1018,2017-10-20,2508.8166088602356,2490.0,21.09198074685844,21.09198074685844,-0.06549151422969635
2017-09-20,2508.24,0.0102,0.0978,2017-10-20,2510.3422396653186,2490.0,18.93825498270826,18.93825498270826,-0.10211111938697215
2017-09-21,2500.6001,0.01008,0.09670000000000001,2017-10-20,2502.602202695494,2490.0,21.280865828930928,21.280865828930928,0.12369729145381192
2017-09-22,2502.22,0.010029999999999999,0.0959,2017-10-20,2504.1446918422835,2490.0,19.96220852073384,19.96220852073384,-0.06196445759290503
2017-09-25,2496.6599,0.009980000000000001,0.10210000000000001,2017-10-20,2498.3659354517245,2490.0,22.589082089949443,22.589082089949443,0.1315923319049188
2017-09-26,2496.8401,0.01043,0.1017,2017-10-20,2498.5518679239794,2490.0,21.873302820585423,21.873302820585423,-0.031686956845515035
2017-09-27,2507.04,0.01038,0.0987,2017-10-20,2508.6792234973095,2490.0,16.460467229687993,16.460467229687993,-0.24746311223759476
2017-09-28,2510.0601,0.0103,0.09550000000000002,2017-10-20,2511.6178168781203,2490.0,14.137821431897578,14.137821431897578,-0.14110448782409435
2017-09-29,2519.3601,0.010280000000000001,0.0951,2017-10-20,2520.8496009425926,2490.0,10.604813649925632,10.604813649925632,-0.24989760968410735
2017-10-02,2529.1201,0.010129999999999998,0.0945,2017-10-31,2531.155085573071,2530.0,26.286698649945947,6.704239158531664,-0.36781169572190653
2017-10-03,2534.5801,0.01035,0.0951,2017-10-31,2536.5919077628364,2530.0,23.42546170316882,23.42546170316882,-0.10884732939954067
2017-10-04,2537.74,0.01043,0.09630000000000001,2017-10-31,2539.6973676471885,2530.0,21.893170215891132,21.893170215891132,-0.06541136762612498
2017-10-05,2552.0701,0.01043,0.0919,2017-10-31,2553.9655889726623,2530.0,14.686436393253985,14.686436393253985,-0.3291772617474169
2017-10-06,2549.3301,0.01043,0.0965,2017-10-31,2551.1507027554208,2530.0,16.379387517610894,16.379387517610894,0.11527310499465626
2017-10-09,2544.73,0.01045,0.1033,2017-10-31,2546.332238425697,2530.0,18.315281441457728,18.315281441457728,0.11819086164030157
2017-10-10,2550.6399,0.01055,0.1008,2017-10-31,2552.1875131125425,2530.0,14.980355121577077,14.980355121577077,-0.18208436111343873
2017-10-11,2555.24,0.01068,0.0985,2017-10-31,2556.734753971703,2530.0,12.40247849111472,12.40247849111472,-0.17208381306991105
2017-10-12,2550.9299,0.01053,0.09910000000000001,2017-11-17,2553.578793883619,2555.0,32.384466064075696,13.451933986770882,0.08461659469177896
2017-10-13,2553.1699,0.0105,0.09609999999999999,2017-11-17,2555.740090640885,2555.0,29.926917499643878,29.926917499643878,-0.0758866476158454
2017-10-16,2557.6399,0.01055,0.09910000000000001,2017-11-17,2560.005015401008,2555.0,27.465732274402853,27.465732274402853,-0.08223985063848649
2017-10-17,2559.3601,0.01073,0.10310000000000001,2017-11-17,2561.6919486313586,2555.0,27.399946318014145,27.399946318014145,-0.002395201254110413
2017-10-18,2561.26,0.01068,0.10070000000000001,2017-11-17,2563.507741929122,2555.0,25.38388529424924,25.38388529424924,-0.07357901363622177
2017-10-19,2562.1001,0.01065,0.1005,2017-11-17,2564.267490192871,2555.0,24.49787721318785,24.49787721318785,-0.034904352536690664
2017-10-20,2575.21,0.01075,0.09970000000000001,2017-11-17,2577.3330874490753,2555.0,18.470278334840827,18.470278334840827,-0.24604576249170707
2017-10-23,2564.98,0.010700000000000001,0.1107,2017-11-17,2566.859215508267,2555.0,24.018157744295422,24.018157744295422,0.30036793755238267
2017-10-24,2569.1299,0.010980000000000002,0.1116,2017-11-17,2570.984140647824,2555.0,21.933790804791215,21.933790804791215,-0.08678296485912906
2017-10-25,2557.1499,0.01083,0.11230000000000001,2017-11-17,2558.8943975012653,2555.0,26.821718809544336,26.821718809544336,0.22284921235254052
2017-10-26,2560.3999,0.0108,0.113,2017-11-17,2562.0660161653127,2555.0,24.89723927315049,24.89723927315049,-0.07175079084450886
2017-10-27,2581.0701,0.01073,0.098,2017-11-17,2582.6629048200866,2555.0,12.727007492288635,12.727007492288635,-0.48881852511199475
2017-10-30,2572.8301,0.01075,0.105,2017-11-30,2575.178592508922,2575.0,31.306135365494583,15.461658607086406,0.2148699226000068
2017-10-31,2575.26,0.01123,0.1018,2017-11-30,2577.6364691271287,2575.0,28.658996763019104,28.658996763019104,-0.08455654367971388
2017-11-01,2579.3601,0.01138,0.102,2017-11-30,2581.6917224593712,2575.0,26.313237894996973,26.313237894996973,-0.08185069726687155
2017-11-02,2579.8501,0.01138,0.0993,2017-11-30,2582.1017142666415,2575.0,24.850909242072248,24.850909242072248,-0.055573877253728865
2017-11-03,2587.8401,0.011479999999999999,0.09140000000000001,2017-11-30,2590.0371359092737,2575.0,18.767135666743798,18.767135666743798,-0.24481090474664424
2017-11-06,2591.1299,0.01158,0.094,2017-11-30,2593.1022500747886,2575.0,16.817747540785376,16.817747540785376,-0.10387243746592745
2017-11-07,2590.6399,0.01188,0.0989,2017-11-30,2592.5786577997037,2575.0,17.73380050489891,17.73380050489891,0.054469420586316764
2017-11-08,2594.3799,0.01195,0.0978,2017-11-30,2596.247957501467,2575.0,15.56005696807756,15.56005696807756,-0.12257629357118671
2017-11-09,2584.6201,0.01203,0.105,2017-11-30,2586.4084051049485,2575.0,20.600392812047403,20.600392812047403,0.3239278528549354
2017-11-10,2582.3,0.012,0.1129,2017-11-30,2583.997346089596,2575.0,22.90893538100795,22.90893538100795,0.11206303637134929
2017-11-13,2584.8401,0.011850000000000001,0.115,2017-12-15,2587.5250564560683,2590.0,36.366287423141785,20.29197778287653,-0.11423305162844632
2017-11-14,2578.8701,0.0124,0.1159,2017-12-15,2581.5856085438318,2590.0,39.15748046353178,39.15748046353178,0.07675221305691537
2017-11-15,2564.6201,0.0123,0.1313,2017-12-15,2567.2123601187172,2590.0,51.11249185805309,51.11249185805309,0.30530594034657765
2017-11-16,2585.6399,0.0123,0.1176,2017-12-15,2588.16624703076,2590.0,35.11569347237196,35.11569347237196,-0.3129723831525686
2017-11-17,2578.8501,0.0124,0.1143,2017-12-15,2581.302673453846,2590.0,37.14068924770959,37.14068924770959,0.05766640425116032
2017-11-20,2582.1399,0.0124,0.10650000000000001,2017-12-15,2584.3323795489623,2590.0,31.65284941076584,31.65284941076584,-0.14775815818448157
2017-11-21,2599.03,0.01278,0.09730000000000001,2017-12-15,2601.213461438412,2590.0,20.58864289957569,20.58864289957569,-0.34954851513074103
2017-11-22,2597.0801,0.01265,0.09880000000000001,2017-12-15,2599.1497002470073,2590.0,21.329317882970827,21.329317882970827,0.03597492981970185
2017-11-24,2602.4199,0.0124,0.09670000000000001,2017-12-15,2604.275921265475,2590.0,17.544918907919737,17.544918907919737,-0.17742709803544754
2017-11-27,2601.4199,0.012230000000000001,0.0987,2017-12-29,2604.2087769939976,2605.0,30.719541662038864,16.780511180173107,-0.04356860990685907
2017-11-28,2627.04,0.01265,0.1003,2017-12-29,2629.8620313943657,2605.0,19.65676338547712,19.65676338547712,-0.36012185332284363
2017-11-29,2626.0701,0.012580000000000001,0.107,2017-12-29,2628.7849283521655,2605.0,21.494294184216187,21.494294184216187,0.09348084232914355
2017-11-30,2647.5801,0.01238,0.1128,2017-12-29,2650.18380026329,2605.0,15.469701189987177,15.469701189987177,-0.28028801237181467
2017-12-01,2642.22,0.012350000000000002,0.1143,2017-12-29,2644.722703148789,2605.0,16.97870232132982,16.97870232132982,0.09754559010611974
2017-12-04,2639.4399,0.012450000000000001,0.1168,2017-12-29,2641.6900733124203,2605.0,16.91171891817237,16.91171891817237,-0.003945142678737135
2017-12-05,2629.5701,0.01283,0.1133,2017-12-29,2631.787864885142,2605.0,18.78990695223149,18.78990695223149,0.11105837574209731
2017-12-06,2629.27,0.012629999999999999,0.11019999999999999,2017-12-29,2631.3619382494066,2605.0,17.58189216294386,17.58189216294386,-0.06429062114882733
2017-12-07,2636.98,0.0126,0.10160000000000001,2017-12-29,2638.9820487470442,2605.0,12.527154774851851,12.527154774851851,-0.28749678028088066
2017-12-08,2651.5,0.01253,0.0958,2017-12-29,2653.410857130001,2605.0,7.233894356935025,7.233894356935025,-0.4225429088289864
2017-12-11,2659.99,0.012629999999999999,0.0934,2018-01-19,2663.579637644077,2665.0,33.10879842608483,4.230186873119976,-0.41522689378722255
2017-12-12,2664.1101,0.0131,0.0992,2018-01-19,2667.743496727725,2665.0,32.635931612177274,32.635931612177274,-0.014282210058550793
2017-12-13,2662.8501,0.01273,0.1018,2018-01-19,2666.286206973447,2665.0,33.77168949827842,33.77168949827842,0.034800841587661724
2017-12-14,2652.01,0.01283,0.10490000000000001,2018-01-19,2655.3657431643883,2665.0,39.926605592937676,39.926605592937676,0.1822507605067556
2017-12-15,2675.8101,0.01285,0.0942,2018-01-19,2679.1069838523763,2665.0,24.507815884792308,24.507815884792308,-0.38617832593494217
2017-12-18,2690.1599,0.01315,0.0953,2018-01-19,2693.2609859113277,2665.0,18.080592797061172,18.080592797061172,-0.26225197373542297
2017-12-19,2681.47,0.01353,0.1003,2018-01-19,2684.5509992339257,2665.0,22.348665935296367,22.348665935296367,0.23605825241133305
2017-12-20,2679.25,0.013500000000000002,0.09720000000000001,2018-01-19,2682.222479304093,2665.0,21.866909921437355,21.866909921437355,-0.02155636561277474
2017-12-21,2684.5701,0.013200000000000002,0.0962,2018-01-19,2687.3851366548424,2665.0,19.093951861432743,19.093951861432743,-0.12681069570264825
2017-12-22,2683.3401,0.01298,0.099,2018-01-19,2686.011471627899,2665.0,19.923406197160148,19.923406197160148,0.043440684345852576
